DEVICE,DATE,DISSOLVED OXYGEN,ORP,PH,CONDUCTIVITY,TEMPERATURE
Lifeguard Dock DataPod™,12:06 11/03/2024,2.240000009536743,512.4000244140625,8.21500015258789,43000,62.75299835205079
Lifeguard Dock DataPod™,11:36 11/03/2024,2.079999923706055,512.2000122070312,8.17300033569336,44580,64.48460159301759
Lifeguard Dock DataPod™,11:06 11/03/2024,2.140000104904175,511.7000122070313,8.060999870300293,45220,64.68440170288085
Lifeguard Dock DataPod™,10:36 11/03/2024,2.25,511.7999877929688,8.272000312805176,45170,64.83919906616211
Lifeguard Dock DataPod™,10:07 11/03/2024,2.319999933242798,513.7999877929688,8.562999725341797,43850,64.90940170288086
Lifeguard Dock DataPod™,09:37 11/03/2024,2.269999980926514,515.9000244140625,8.687000274658203,44080,64.95079956054688
Lifeguard Dock DataPod™,09:07 11/03/2024,2.369999885559082,519.9000244140625,8.15999984741211,43870,64.89860076904296
Lifeguard Dock DataPod™,08:37 11/03/2024,2.390000104904175,521.7000122070312,8.064000129699707,42900,64.65560035705568
Lifeguard Dock DataPod™,08:07 11/03/2024,2.390000104904175,524.4000244140625,8.713000297546387,41850,64.88779983520509
Lifeguard Dock DataPod™,07:37 11/03/2024,2.410000085830689,526.2000122070312,8.178999900817871,42270,64.40540046691893
Lifeguard Dock DataPod™,07:07 11/03/2024,2.559999942779541,530.0999755859375,8.041999816894531,41970,64.51700096130372
Lifeguard Dock DataPod™,06:38 11/03/2024,2.450000047683716,543.0999755859375,8.496000289916992,42250,64.75279846191405
Lifeguard Dock DataPod™,06:08 11/03/2024,2.559999942779541,557.7999877929688,8.288000106811523,41960,64.93640060424805
Lifeguard Dock DataPod™,05:38 11/03/2024,2.589999914169312,563.4000244140625,8.598999977111816,41690,65.60059967041016
Lifeguard Dock DataPod™,05:08 11/03/2024,2.630000114440918,571.7000122070312,8.479000091552734,41850,65.57539978027344
Lifeguard Dock DataPod™,04:38 11/03/2024,2.630000114440918,575.7999877929688,8.656999588012695,41310,65.72840156555176
Lifeguard Dock DataPod™,04:08 11/03/2024,2.650000095367432,583.4000244140625,8.21399974822998,41890,65.73020057678222
Lifeguard Dock DataPod™,03:38 11/03/2024,2.869999885559082,579.9000244140625,8.680999755859375,40690,65.82200164794921
Lifeguard Dock DataPod™,03:09 11/03/2024,2.839999914169312,581.5999755859375,8.510000228881836,41020,65.99300041198731
Lifeguard Dock DataPod™,02:39 11/03/2024,2.769999980926514,601.5999755859375,8.47599983215332,41290,66.09920043945313
Lifeguard Dock DataPod™,02:09 11/03/2024,2.900000095367432,640.0999755859375,8.272000312805176,40280,66.2108009338379
Lifeguard Dock DataPod™,01:39 11/03/2024,3.009999990463257,691.5999755859375,8.031999588012695,39040,66.28640060424804
Lifeguard Dock DataPod™,01:09 11/03/2024,3.130000114440918,814.5999755859375,8.187000274658203,39360,66.35839881896973
Lifeguard Dock DataPod™,00:39 11/03/2024,3.240000009536743,886.2000122070312,8.333000183105469,39750,66.44840087890626
Lifeguard Dock DataPod™,00:09 11/03/2024,3.279999971389771,906.7999877929688,8.086999893188477,39800,66.48979873657225
Lifeguard Dock DataPod™,23:39 11/02/2024,3.5,900.0999755859375,7.852000236511231,40210,66.50059967041015
Lifeguard Dock DataPod™,23:09 11/02/2024,3.809999942779541,904.7000122070312,8.095000267028809,41260,66.51140060424805
Lifeguard Dock DataPod™,22:40 11/02/2024,4.059999942779541,909.5,8.145000457763672,43560,66.55639991760253
Lifeguard Dock DataPod™,22:10 11/02/2024,3.839999914169312,919.5,8.022000312805176,45520,66.3098014831543
Lifeguard Dock DataPod™,21:40 11/02/2024,3.690000057220459,890.7000122070312,7.890999794006348,45690,66.09740142822265
Lifeguard Dock DataPod™,21:10 11/02/2024,3.539999961853027,893.2999877929688,8.050000190734863,45860,65.92099876403807
Lifeguard Dock DataPod™,20:40 11/02/2024,3.369999885559082,894.2000122070312,7.914000034332275,45780,65.77519989013672
Lifeguard Dock DataPod™,20:10 11/02/2024,2.940000057220459,907.7999877929688,6.763999938964844,45620,65.62220153808595
Lifeguard Dock DataPod™,19:40 11/02/2024,2.97000002861023,926.7000122070312,6.353000164031982,45840,65.61680107116699
Lifeguard Dock DataPod™,19:10 11/02/2024,3.180000066757202,903.0999755859375,7.047999858856201,45390,65.71580162048339
Lifeguard Dock DataPod™,18:41 11/02/2024,3.279999971389771,955.5,7.795000076293945,45160,65.6060001373291
Lifeguard Dock DataPod™,18:11 11/02/2024,3.079999923706055,963.2999877929688,8.02400016784668,44410,65.29280052185058
Lifeguard Dock DataPod™,17:41 11/02/2024,3.160000085830688,977.4000244140625,7.98799991607666,44810,65.03540115356445
Lifeguard Dock DataPod™,17:11 11/02/2024,3.230000019073486,974.7000122070312,8.138999938964844,44490,64.91479873657227
Lifeguard Dock DataPod™,16:41 11/02/2024,3.140000104904175,1008.099975585938,8.343999862670898,44920,64.82480010986329
Lifeguard Dock DataPod™,16:11 11/02/2024,2.900000095367432,1020,8.37399959564209,44920,64.15879859924317
Lifeguard Dock DataPod™,15:41 11/02/2024,2.769999980926514,1020,7.910999774932861,44130,64.25059967041015
Lifeguard Dock DataPod™,15:11 11/02/2024,2.759999990463257,1020,7.769999980926514,43930,63.70159912109375
Lifeguard Dock DataPod™,14:42 11/02/2024,2.849999904632568,1020,7.967000007629395,43250,63.116601181030276
Lifeguard Dock DataPod™,14:12 11/02/2024,2.670000076293945,938.5,8.126999855041504,42150,63.51800041198731
Lifeguard Dock DataPod™,13:42 11/02/2024,2.579999923706055,514.5,7.986999988555908,44740,63.928401565551766
Lifeguard Dock DataPod™,13:12 11/02/2024,2.380000114440918,501.2999877929688,8.133000373840332,41400,62.652198791503906
Lifeguard Dock DataPod™,12:42 11/02/2024,2.890000104904175,500.3999938964844,8.147000312805176,41870,62.851998901367196
Lifeguard Dock DataPod™,12:12 11/02/2024,2.789999961853027,500.8999938964844,8.081999778747559,44610,64.12639923095703
Lifeguard Dock DataPod™,11:42 11/02/2024,2.099999904632568,502.1000061035156,8.039999961853027,44590,64.95440101623535
Lifeguard Dock DataPod™,11:12 11/02/2024,2.25,502.1000061035156,8.010000228881836,45470,64.97599945068359
Lifeguard Dock DataPod™,10:43 11/02/2024,2.190000057220459,500.6000061035156,8.013999938964844,45570,65.13620071411134
Lifeguard Dock DataPod™,10:13 11/02/2024,2.279999971389771,503,7.991000175476074,45560,65.18660049438476
Lifeguard Dock DataPod™,09:43 11/02/2024,2.490000009536743,502.2000122070313,7.986000061035156,45630,65.4961986541748
Lifeguard Dock DataPod™,09:13 11/02/2024,2.680000066757202,503.7999877929688,8.027000427246094,45180,65.71580162048339
Lifeguard Dock DataPod™,08:43 11/02/2024,2.880000114440918,505.6000061035156,8.041000366210938,45070,65.86519851684571
Lifeguard Dock DataPod™,08:13 11/02/2024,3,507.2000122070313,8,44150,66.07400054931641
Lifeguard Dock DataPod™,07:43 11/02/2024,3.029999971389771,512.7000122070312,8.029000282287598,44340,66.13879928588867
Lifeguard Dock DataPod™,07:13 11/02/2024,2.920000076293945,516.2999877929688,8.057000160217285,42300,66.34579887390137
Lifeguard Dock DataPod™,06:44 11/02/2024,4.380000114440918,518.5999755859375,8.125,42950,66.7651985168457
Lifeguard Dock DataPod™,06:14 11/02/2024,3.069999933242798,520.9000244140625,8.090999603271484,40610,66.39619865417481
Lifeguard Dock DataPod™,05:44 11/02/2024,3.480000019073486,527.0999755859375,7.993000030517578,43980,66.71660118103027
Lifeguard Dock DataPod™,05:14 11/02/2024,3.279999971389771,533.4000244140625,7.972000122070313,41410,66.86780052185058
Lifeguard Dock DataPod™,04:44 11/02/2024,3.210000038146973,544.0999755859375,8.03499984741211,42520,65.86700096130372
Lifeguard Dock DataPod™,04:14 11/02/2024,3.109999895095825,551.5999755859375,7.872000217437744,42520,66.38359870910644
Lifeguard Dock DataPod™,03:45 11/02/2024,3.309999942779541,553.9000244140625,8.234999656677246,40060,66.92179832458497
Lifeguard Dock DataPod™,03:15 11/02/2024,3.329999923706055,554.0999755859375,7.935999870300293,41950,66.81559829711915
Lifeguard Dock DataPod™,02:45 11/02/2024,3.299999952316284,560.2999877929688,7.888000011444092,40910,66.72739868164064
Lifeguard Dock DataPod™,02:15 11/02/2024,3.190000057220459,622.5999755859375,7.679999828338623,41610,67.07480010986329
Lifeguard Dock DataPod™,01:45 11/02/2024,3.660000085830689,675.0999755859375,8.609000205993652,39760,67.24220085144043
Lifeguard Dock DataPod™,01:15 11/02/2024,3.779999971389771,841,7.75,40840,67.30520057678223
Lifeguard Dock DataPod™,00:45 11/02/2024,3.930000066757202,936.2999877929688,7.711999893188477,40330,67.42759857177734
Lifeguard Dock DataPod™,00:15 11/02/2024,4.130000114440918,904.5,8.241000175476074,40230,67.56259994506836
Lifeguard Dock DataPod™,23:45 11/01/2024,4.159999847412109,870.5999755859375,7.732999801635742,40510,67.6129997253418
Lifeguard Dock DataPod™,23:16 11/01/2024,4.940000057220459,886.5999755859375,7.847000122070313,40970,67.67779846191405
Lifeguard Dock DataPod™,22:46 11/01/2024,4.690000057220459,911.7000122070312,7.513999938964844,42330,67.63460159301758
Lifeguard Dock DataPod™,22:16 11/01/2024,4.5,916.7000122070312,7.808000087738037,44070,67.50500068664552
Lifeguard Dock DataPod™,21:46 11/01/2024,4.130000114440918,925.7000122070312,7.946000099182129,44670,67.14860076904296
Lifeguard Dock DataPod™,21:16 11/01/2024,3.910000085830689,905.4000244140625,7.723000049591065,46160,66.77960090637207
Lifeguard Dock DataPod™,20:46 11/01/2024,3.430000066757202,885.5999755859375,8.010000228881836,45680,66.49700164794922
Lifeguard Dock DataPod™,20:16 11/01/2024,3.190000057220459,908.7999877929688,6.954999923706055,44590,66.16580162048339
Lifeguard Dock DataPod™,19:46 11/01/2024,3.119999885559082,912,8.142000198364258,44910,66.21979942321778
Lifeguard Dock DataPod™,19:16 11/01/2024,3.329999923706055,899.0999755859375,8.762999534606934,44690,66.19639854431152
Lifeguard Dock DataPod™,18:47 11/01/2024,3.299999952316284,909.9000244140625,8.13700008392334,45380,65.67440032958984
Lifeguard Dock DataPod™,18:17 11/01/2024,3.099999904632568,931,8.17199993133545,44360,64.83560104370116
Lifeguard Dock DataPod™,17:47 11/01/2024,3.109999895095825,938.7000122070312,8.14799976348877,44420,64.74019851684571
Lifeguard Dock DataPod™,17:17 11/01/2024,3.049999952316284,950.7999877929688,7.830999851226807,43940,64.51879997253418
Lifeguard Dock DataPod™,16:47 11/01/2024,3.130000114440918,954.5999755859375,7.835000038146973,44960,64.49360008239746
Lifeguard Dock DataPod™,16:17 11/01/2024,2.869999885559082,986.7999877929688,7.767000198364258,45090,64.55839881896972
Lifeguard Dock DataPod™,15:47 11/01/2024,2.950000047683716,1013.799987792969,7.902999877929688,44670,64.02559967041016
Lifeguard Dock DataPod™,15:17 11/01/2024,2.630000114440918,1009.200012207031,7.815000057220459,43610,64.45039978027344
Lifeguard Dock DataPod™,14:48 11/01/2024,2.240000009536743,1019.5,7.651999950408936,44060,65.04080162048339
Lifeguard Dock DataPod™,14:18 11/01/2024,2.539999961853027,909.7999877929688,7.584000110626221,44980,65.12179832458497
Lifeguard Dock DataPod™,13:48 11/01/2024,2.380000114440918,549.2999877929688,8.364999771118164,43350,64.3711986541748
Lifeguard Dock DataPod™,13:18 11/01/2024,2.410000085830689,497.8999938964844,8.458000183105469,44760,64.04539909362794
Lifeguard Dock DataPod™,12:48 11/01/2024,3.339999914169312,501.2999877929688,8.444000244140625,44660,64.02739868164063
Lifeguard Dock DataPod™,12:18 11/01/2024,2.539999961853027,507.7000122070313,8.470000267028809,44710,63.83839950561524
Lifeguard Dock DataPod™,11:48 11/01/2024,2.279999971389771,499.2999877929688,8.472000122070312,44560,64.47920112609863
Lifeguard Dock DataPod™,11:18 11/01/2024,1.990000009536743,500.2999877929688,8.458999633789062,45650,65.54120140075683
Lifeguard Dock DataPod™,10:49 11/01/2024,2.029999971389771,497.2999877929688,8.449000358581543,45490,65.59880065917969
Lifeguard Dock DataPod™,10:19 11/01/2024,2.170000076293945,499,8.461999893188477,45470,65.56100082397461
Lifeguard Dock DataPod™,09:49 11/01/2024,2.230000019073486,502.2999877929688,8.444000244140625,45120,65.88319892883301
Lifeguard Dock DataPod™,09:19 11/01/2024,2.259999990463257,502.3999938964844,8.420999526977539,44850,66.07579956054688
Lifeguard Dock DataPod™,08:49 11/01/2024,2.289999961853027,503.3999938964844,8.428999900817871,44950,66.07759857177734
Lifeguard Dock DataPod™,08:19 11/01/2024,2.309999942779541,506,8.428000450134277,45260,66.4141990661621
Lifeguard Dock DataPod™,07:49 11/01/2024,2.190000057220459,507.7999877929688,8.434000015258789,44770,66.30259857177734
Lifeguard Dock DataPod™,07:20 11/01/2024,1.909999966621399,511.3999938964844,8.48900032043457,44090,65.84720153808594
Lifeguard Dock DataPod™,06:50 11/01/2024,1.860000014305115,512,8.430999755859375,43960,66.66259994506835
Lifeguard Dock DataPod™,06:20 11/01/2024,1.730000019073486,511,8.418999671936035,44200,66.82639923095704
Lifeguard Dock DataPod™,05:50 11/01/2024,1.960000038146973,516.7000122070312,8.321000099182129,42990,66.8389991760254
Lifeguard Dock DataPod™,05:20 11/01/2024,5.130000114440918,516.7999877929688,8.277000427246094,43950,67.18460159301759
Lifeguard Dock DataPod™,04:50 11/01/2024,5.03000020980835,519.2999877929688,8.128000259399414,42540,66.3620002746582
Lifeguard Dock DataPod™,04:20 11/01/2024,5.239999771118164,520.4000244140625,8.154000282287598,41900,66.41959953308105
Lifeguard Dock DataPod™,03:51 11/01/2024,5.28000020980835,524.9000244140625,8.697999954223633,44010,67.42940101623536
Lifeguard Dock DataPod™,03:21 11/01/2024,5.789999961853027,525.7999877929688,8.720999717712402,41430,66.59599876403809
Lifeguard Dock DataPod™,02:51 11/01/2024,5.920000076293945,536.9000244140625,8.696000099182129,43200,67.775
Lifeguard Dock DataPod™,02:21 11/01/2024,4.050000190734863,566.2000122070312,8.38599967956543,42010,67.79659843444824
Lifeguard Dock DataPod™,01:51 11/01/2024,3.779999971389771,659.5,8.569000244140625,40580,67.78040046691893
Lifeguard Dock DataPod™,01:21 11/01/2024,3.400000095367432,824.5999755859375,8.42300033569336,41020,67.92260131835938
Lifeguard Dock DataPod™,00:51 11/01/2024,3.940000057220459,967.2999877929688,8.222000122070312,40430,68.00179901123046
Lifeguard Dock DataPod™,00:21 11/01/2024,4.210000038146973,982.5999755859375,8.319000244140625,40200,68.07019920349121
Lifeguard Dock DataPod™,23:52 10/31/2024,4.340000152587891,942.2999877929688,8.17199993133545,40060,68.21780052185058
Lifeguard Dock DataPod™,23:22 10/31/2024,4.679999828338623,919.7999877929688,7.886000156402588,40060,68.4391990661621
Lifeguard Dock DataPod™,22:52 10/31/2024,4.579999923706055,944.2999877929688,8.32800006866455,40860,68.39960021972655
Lifeguard Dock DataPod™,22:22 10/31/2024,4.760000228881836,934.5,8.234000205993652,41830,68.2771987915039
Lifeguard Dock DataPod™,21:52 10/31/2024,4.610000133514404,924.7999877929688,8.234999656677246,44050,68.0738006591797
Lifeguard Dock DataPod™,21:22 10/31/2024,4.110000133514404,924.5999755859375,7.971000194549561,45660,67.67420043945313
Lifeguard Dock DataPod™,20:52 10/31/2024,3.819999933242798,951.4000244140625,7.097000122070313,46090,67.24220085144043
Lifeguard Dock DataPod™,20:22 10/31/2024,3.390000104904175,942,7.347000122070313,46140,66.8389991760254
Lifeguard Dock DataPod™,19:52 10/31/2024,2.990000009536743,958,8.135000228881836,46130,66.57079887390137
Lifeguard Dock DataPod™,19:23 10/31/2024,3.440000057220459,975,8.402000427246094,44930,66.30440101623536
Lifeguard Dock DataPod™,18:53 10/31/2024,2.950000047683716,979.5,6.999000072479248,45860,65.90480079650878
Lifeguard Dock DataPod™,18:23 10/31/2024,2.799999952316284,995.5999755859375,8.256999969482422,45410,65.54479942321777
Lifeguard Dock DataPod™,17:53 10/31/2024,2.839999914169312,973.7999877929688,8.02299976348877,45110,65.15779914855958
Lifeguard Dock DataPod™,17:23 10/31/2024,2.650000095367432,989.5999755859375,8.347999572753906,45040,64.93819961547851
Lifeguard Dock DataPod™,16:53 10/31/2024,2.829999923706055,991.4000244140625,6.039999961853027,44890,64.61780052185058
Lifeguard Dock DataPod™,16:23 10/31/2024,2.700000047683716,1008.200012207031,6.072000026702881,45020,64.48279914855956
Lifeguard Dock DataPod™,15:53 10/31/2024,2.740000009536743,1012.700012207031,6.321000099182129,44490,64.11020126342774
Lifeguard Dock DataPod™,15:24 10/31/2024,2.430000066757202,1013,6.052000045776367,43220,64.22719879150391
Lifeguard Dock DataPod™,14:54 10/31/2024,2.289999961853027,1000.900024414063,6.052999973297119,44320,64.70600013732911
Lifeguard Dock DataPod™,14:24 10/31/2024,2.180000066757202,1020,5.90500020980835,44960,64.77440032958984
Lifeguard Dock DataPod™,13:54 10/31/2024,2.150000095367432,692.5,7.75600004196167,45090,64.92380065917969
Lifeguard Dock DataPod™,13:24 10/31/2024,2.089999914169312,497.6000061035156,8.309000015258789,44010,64.98319892883302
Lifeguard Dock DataPod™,12:54 10/31/2024,2.430000066757202,499.7999877929688,8.262999534606934,44350,65.22980079650878
Lifeguard Dock DataPod™,12:24 10/31/2024,1.850000023841858,503.8999938964844,8.381999969482422,45090,65.49439964294433
Lifeguard Dock DataPod™,11:54 10/31/2024,1.860000014305115,513.2000122070312,8.244000434875488,44920,65.48540115356445
Lifeguard Dock DataPod™,11:25 10/31/2024,1.840000033378601,520.7999877929688,8.277999877929688,44890,65.54120140075683
Lifeguard Dock DataPod™,10:55 10/31/2024,2.039999961853027,520.7000122070312,8.312999725341797,44550,65.5591983795166
